"","Origin","Destination","year","N","corridor","z1","dejure_dummy","infants","deaths","birthplace_dummy","quality","cont_dummy","popS","popR","mstS","mstR","imports","exports","GDPS","GDPR","unempS","unempR","pvS","pvR","schoolyS","schoolyR","lifeexpectancyS","lifeexpectancyR","language_dummy"
"2210","Oceania","Chile",1.2,2210,170,4.56564138600628,0,2.87518272502552,0.792388219585819,0,1,0,17.1604148002916,17.9467556624299,8.92508575125693,12.808854445706,15.8082702744496,17.7719000286475,8.92657436416366,8.37140994065001,2.1665993815969,1.18487779511613,0.0755588506389611,-2.48070481934102,2.33117967489215,2.10137832897871,4.27455932126416,4.20352958866055,0
"2211","Argentina","Chile",1.3,2211,1,6.04426037597275,1,3.8163329631593,0.821392491829153,0,2,0,18.2062980277054,17.0975366716297,8.28400689308704,3.43813666860021,17.484631014183,21.2127744515537,10.7944863263141,8.02133025412907,1.86668852670072,2.41283781501775,-0.834183343662898,-1.57376822852366,1.92382274080106,2.22392682975812,4.18687098919892,4.18348533210244,1
"2212","Bolivia","Chile",1.3,2212,2,8.06883366940119,0,5.0907551031618,0.891293989581725,0,2,1,18.1872873544113,14.5422146464587,6.10246140607772,8.25012121205563,19.0017839884225,12.4897648386716,8.12200023737034,8.7901091476272,2.22121781910787,2.22937303137422,-2.0013485726606,-0.938569530138394,1.49362306455696,2.07715704819764,4.32396107908354,4.28365519614062,0
"2213","Brazil","Chile",1.3,2213,3,3.72967063752896,0,0.901831115429427,0.0815994018419142,0,1,0,18.9663892678786,18.9791315119292,7.74198301612858,11.2448044448522,20.0667728222632,17.6801092181096,8.36213435178182,8.69253861760264,1.64832057429457,2.06059576278543,-0.700022997125342,-1.59792397235402,1.71509826412382,1.66673323322988,4.20350893837866,4.20312394318817,1
"2214","Colombia","Chile",1.3,2214,4,8.46836092644986,0,2.95147314002637,0.496058252132883,0,3,0,18.4722552310135,17.1931458297935,8.8525923151247,2.56010891600846,20.2002654400379,15.8836910070871,8.93228822542777,9.55089164221636,1.79344706505974,2.33482087367821,-1.19315138731503,0.426062562145064,2.02211565638352,2.23130361157764,4.18383413188496,4.25714601787336,1
"2215","Ecuador","Chile",1.3,2215,5,6.59372006690811,0,5.12344764056531,2.9181013142191,0,3,0,20.6411908606001,16.4166541714805,12.2904358522635,9.81668265863536,19.2277938978258,15.2975762699834,10.5554414901693,7.69830403285729,2.06917520359893,1.85573834320558,-1.76569932759181,-0.84741831222399,2.54777460672329,2.15841144526098,4.10004604789884,4.34130896143515,0
"2216","Paraguay","Chile",1.3,2216,6,9.16048046226813,0,0.404602104394583,0.506001602437168,0,2,0,18.2058869983544,16.4696378318962,5.83758907519759,6.72775992660916,15.2241881291985,18.5455425119616,7.85614436771506,8.42769482836879,1.39222485268394,1.84052885582368,-0.237621706728827,-0.590280583460453,1.9562898889292,2.26363161805369,4.30752192705284,4.35934011082974,1
"2217","Peru","Chile",1.3,2217,7,6.7351694023426,0,3.25540695818238,-0.0236373009673562,0,1,0,17.0674423694794,16.8638155497214,8.59665363021512,8.32602083494153,16.3158696690534,18.3932183575574,9.80828376484054,8.61602879281736,2.52837223840458,1.98281292405941,-0.61172958155608,0.142266874154469,2.84730368833492,1.91005445673388,4.4601071879325,4.23344144292834,0
"2218","Uruguay","Chile",1.3,2218,8,6.4013456706253,0,3.72006102983023,2.24165500004134,0,2,0,18.4944631467446,16.9075360566921,5.01331088183814,5.2104050245432,18.1099786822177,23.0979548109889,10.7860703793513,6.9870059030422,1.91151981961513,1.86295380375916,-1.48926457632729,-3.49405843347036,2.10626794902419,2.33212867790695,4.24599556403137,4.21267351465262,1
"2219","Venezuela","Chile",1.3,2219,9,6.20437728391548,0,1.55529645080136,1.25804817188826,0,3,0,16.2214887208762,16.4972747631646,6.29003294659242,3.21868718863823,21.7138459225345,14.5032848876007,9.25042995867753,8.27116564167314,2.17241091105069,2.25922982712899,0.0929661806281759,-3.93459234553821,2.35475155829145,1.71100328189105,4.33794607232258,4.27957725052096,0
"2220","USA","Chile",1.3,2220,10,7.23400511384621,0,0.859218478365552,0.662957153023565,0,3,1,18.1160710277476,16.255518642595,6.02975222082657,12.0896644160166,15.9183404561919,19.9761139614218,8.64296380714207,8.05872007589308,2.11636907866512,1.92303022382063,-0.27144706559794,-0.837300815471613,1.94428122671401,2.04736351206954,4.60116133386048,4.29188218511726,0
"2221","Spain","Chile",1.3,2221,11,6.5261757857805,0,-0.214478181046616,-0.12794230239463,0,3,1,15.9184718302761,15.4107890403274,8.93021590705729,12.6459214451553,14.7673856894577,16.6115545186648,10.4091897458158,8.95599597840021,2.01721961240303,2.26969279770553,-0.395510196673398,0.938636527851619,1.92889201311622,1.95531157800846,4.13443146412845,4.20720467780987,1
"2222","Canada","Chile",1.3,2222,12,7.22497224295365,0,0.653888273815588,1.52152909118965,0,2,0,19.3592889090825,18.968863581906,10.0091103823657,8.82059283191014,17.7368972242887,21.0145380546708,8.97359362480486,9.10265131923727,2.22442038079058,0.737329088893825,-0.407662093267296,-0.605931579030084,2.0499649809661,1.73336441967785,4.45718397922529,4.31044207178573,0
"2223","America","Chile",1.3,2223,13,5.81893119913008,0,0.460279326769273,1.14462072699539,0,3,1,16.8165393515473,17.0128025549044,9.48239206363721,6.42128019875557,17.755527189838,19.030536876031,8.64039852549268,9.56919544013714,2.11890855015035,1.14764006487253,-1.3855924592279,-0.589320619267265,2.05880738338878,1.93904270156128,4.57181109977679,4.31189977044859,0
"2224","Africa","Chile",1.3,2224,14,2.51138944979877,0,1.02107469059046,-1.07538153361525,0,1,1,17.2867987964789,17.5844391285254,8.50358032684142,5.98576386276516,16.1683753064178,20.140915047496,8.56677159862687,7.63149441462592,1.6773725733607,1.3600475521594,-0.0813448687922853,-1.30015835026142,1.58724649437773,2.09535026181655,4.15635130251247,4.26993937029585,0
"2225","Asia","Chile",1.3,2225,15,5.17485353010719,0,0.219895750195197,1.38525407172188,0,1,1,17.8305932806701,15.1706410006821,8.08060024605654,8.2758428789914,18.1646718743473,13.7713161872328,8.26236243267702,9.28617938519761,2.7355338026403,1.44850357696824,0.524709358933816,0.364008074209795,1.7961849354062,1.97141984467402,4.3191388071412,4.30803728628758,1
"2226","Europe","Chile",1.3,2226,16,5.085436072514,0,0.0301216442472607,-0.5967195221816,0,2,0,16.8940187904329,18.1688831066266,7.19166400218077,9.43285307541217,14.0753875596153,15.9951895145892,7.87717721433503,7.57802419821762,1.41279808041362,1.69592336242136,1.21136437246092,-3.3380632937129,2.08462565439135,1.87291578974431,4.2614920682874,4.29175663353832,1
"2227","Oceania","Chile",1.3,2227,17,4.17177343837834,0,-1.1114684800175,-0.134940698976205,0,2,1,19.374497886354,15.4959765408316,10.4212781693909,5.48843821255238,15.2884252478865,14.7683593224637,8.73153014677082,7.95225409832374,2.09791781054216,2.00953419244809,-2.48822819147231,-0.756243057165274,1.98265105785435,1.7333039702191,4.17487932907285,4.37723180764495,1
"2228","Argentina","Chile",1.3,2228,18,5.13373150875968,0,-1.97136956768503,0.961743564056683,0,2,1,14.6584769503069,15.1808256618477,7.39333357084431,8.16325350681808,18.9566747306183,17.114160501106,9.50665848203638,8.67479945501801,1.3936287139361,1.24510359240743,-0.37654484841133,-1.55140934261336,2.29782473205568,2.03040257879256,4.19073974548233,4.15257122398849,0
"2229","Bolivia","Chile",1.3,2229,19,5.54063247747054,0,-0.224608203455082,1.78324171876792,0,1,1,16.8983210176175,16.6825759439479,12.2545711965864,9.52752166839732,18.0855402331243,20.9034317237251,10.3038499359578,9.19910675409254,1.79116757621509,2.91285841609501,1.28360194070416,-1.2739080219131,3.00478554114007,2.13962687771658,4.34917320186426,4.23147220720938,1
"2230","Brazil","Chile",1.3,2230,20,7.58826283912862,1,3.83493780447887,2.09943806781574,0,3,0,16.9404375166905,17.6185809278329,3.90205926305531,12.2253424835555,17.5481374523111,15.5595787801396,8.78918274727839,7.78676628117064,2.51293389860457,1.141053701927,0.893995615174217,-0.153214692512761,2.04775754648275,1.75444241678158,4.19555092816727,4.37774177770401,1
"2231","Colombia","Chile",1.3,2231,21,4.99079360871596,0,3.40403499010136,0.437185337518608,0,2,1,18.7972712464066,16.4709318554564,12.6609478798544,7.48711707313865,21.3030837932101,17.3777773539526,7.01439039400252,7.27548043354037,1.88545030511408,3.06983706200419,-0.571483710199334,-0.48765826492069,1.83371040256409,2.0115913320362,4.39142919586266,4.31458960944096,0
"2232","Ecuador","Chile",1.3,2232,22,4.92340182310646,0,0.21309975089834,-0.113053016967927,0,2,1,18.8505438838403,17.3010382054215,10.3641466062614,10.3376204184682,12.7093900227155,18.5061635270471,8.46940039071809,8.33068812172902,2.30555145266347,1.36722094608379,0.112251835585252,-1.85496545637938,1.99364010109217,2.0621789624785,4.30269049466962,4.15308394755383,1
"2233","Paraguay","Chile",1.3,2233,23,7.26641306753931,0,4.12316745316157,-0.529400389180525,0,1,0,17.0819974410594,15.3337623316923,9.8351800058171,9.02670179022006,15.9873275292494,18.9918747930431,9.18344344880377,9.3662547822689,1.74317267191154,1.66025185871175,1.66054430497767,1.14080755157535,1.91024735294945,1.52541007914957,4.01927138803948,4.27625672653032,0
"2234","Peru","Chile",1.3,2234,24,6.87662920183825,0,-1.91655928770708,1.11946607100594,0,2,0,18.6297946608363,17.1702279530244,9.6046814037324,11.6686105216009,21.2531982074439,16.5490867000678,7.50391221845551,8.50980315423281,1.74240133021925,2.54618282712993,-1.36441752544728,-3.20692654224211,1.88397961248881,2.29992596454746,4.34015066590009,4.1937609575493,1
"2235","Uruguay","Chile",1.3,2235,25,3.37494077778236,1,2.07062061749147,-1.00691567419326,0,1,1,17.7687078465577,16.4180999165713,8.44188957550423,7.45146585676171,18.1484187453991,20.9586427765295,8.36946435990594,7.97090071430004,0.737172086469724,1.90898565463722,-1.23109912707521,0.693100425385395,2.09977336893059,2.18960939114533,4.34551309998609,4.24448983372905,1
"2236","Venezuela","Chile",1.3,2236,26,7.48064508328661,0,3.51427186671787,-1.80984336248483,0,1,1,16.8529246932799,16.2645213472082,11.8854161993787,2.95447298670178,19.1892355675462,19.6648671126724,9.4785224662607,7.30309904588578,1.56920880829851,1.681412247319,-1.40528734021582,-0.531697682577791,2.38968140047776,1.77843541273997,4.25338475125726,4.51335648961783,1
"2237","USA","Chile",1.3,2237,27,3.80493212851766,0,3.06301205148304,0.61605472978508,0,1,0,19.703222231971,17.8896419483318,9.81195064042211,4.93675788976462,14.5724366032487,20.3801972109446,9.09495948757496,9.10068521966921,1.17150775974904,1.34270241157961,-0.636343225532021,-1.66120412950328,1.98043068823703,2.20323664278238,4.27787004285766,4.18487157001599,0
"2238","Spain","Chile",1.3,2238,28,6.5962578671207,0,2.57400317037167,0.938145028624698,0,2,1,20.351644539217,16.9085532275452,10.2127140599634,5.96288979090742,17.9950443424637,17.6754905655974,8.41238662911488,7.32530571652207,3.21125451966959,1.31017839402067,-0.541842934994764,-1.91331084376,1.87744670314247,2.06323761028544,4.30804643679844,4.24794575486914,1
"2239","Canada","Chile",1.3,2239,29,2.39372619012327,1,2.66289209300098,-0.743030851020497,0,2,0,16.6132522682431,16.2732969142167,10.8449679484215,3.81612657352345,18.855833208454,19.4865635917179,7.67437728487858,8.80582469773717,2.46790278750743,1.94991950880043,-0.628969974045183,-1.2199920534843,1.61983679135041,2.14325130630035,4.1521155031406,4.23930467532731,0
"2240","America","Chile",1.3,2240,30,9.59340190045267,0,3.61780961787484,1.43226659791642,0,3,0,14.8217028246437,16.8103598828693,6.65138142504094,2.19496176266794,15.7633763079121,18.8605767186973,9.00727634337584,7.62233147040329,2.0359336340548,2.7729028696862,-2.75212477286919,-2.32636541377913,1.73708685047963,2.00431131667685,4.10864521174326,4.39724748163812,1
"2241","Africa","Chile",1.3,2241,31,3.5268703148561,0,1.72810175948627,0.441231263081839,0,2,0,17.4245035230507,16.3702481847513,7.39778436823232,7.88133981606319,14.2554183919313,17.2840987965255,8.2651392090791,9.09289832345117,2.2194653310667,1.3902333051762,-0.010274065015664,-4.04277290844326,1.91829082654778,1.93103503050823,4.25619657382355,4.29336290920256,1
"2242","Asia","Chile",1.3,2242,32,7.89142391467878,0,0.39111399845612,0.0398697203211815,0,3,0,17.3360412790846,15.4300307180745,11.3950673980374,8.65226766578492,17.0075514338729,16.3196136109959,9.21300354060752,8.77412777647324,1.86278766841796,1.56760646477489,0.431415635456531,-0.846038088267805,2.22016469148469,2.05850334734651,4.22060969407676,4.31961956772701,1
"2243","Europe","Chile",1.3,2243,33,3.67336032460569,0,-0.318761171361277,-0.734954999578317,0,2,0,21.0003349442084,16.7999667225805,11.4357817517618,6.48304788380679,19.4505376029758,14.2425207017659,8.55080815438607,8.60931121646702,1.54434037057723,1.86182129370755,0.0397575941166923,-1.2641213216887,1.85592300918285,1.75860418811297,4.23683392661368,4.22994501575795,1
"2244","Oceania","Chile",1.3,2244,34,6.0479130882009,1,1.73803221173182,-0.00336817615341312,0,3,0,14.731391611007,15.8081971506854,5.72908517950772,7.10848052842287,17.2921814794884,15.5351838701629,7.83688084204342,7.18629041367576,1.65022192164263,2.09504592040338,-0.0166423465310014,0.503394120174899,1.99741816027697,1.80061356369589,4.37942676282368,4.2906771065481,1
"2245","Argentina","Colombia",1.3,2245,35,2.39595294028041,1,0.294575230660717,3.45449382700847,0,2,0,19.0066834085932,17.8571516540901,12.2870781905902,11.3571059149394,21.391948139188,23.3336145560908,8.05551785971945,7.47445407008787,2.54125059795078,1.20944754620536,-0.962706051670236,-1.51821420594627,2.17308031795193,1.73701445753964,4.23276783925802,4.28611718272132,0
"2246","Bolivia","Colombia",1.3,2246,36,6.57299047800236,0,6.57775761943694,-0.43843129012928,0,2,1,16.767575942164,19.0364264164586,6.41451447670741,11.1392482551873,18.5908708994245,18.1340266022837,7.11917080907057,7.22947304670281,1.92605228653107,1.77606007729942,-0.701547199367664,-3.0896975835196,2.27516902612772,1.89738449567481,4.31590855028759,4.21230823804745,0
"2247","Brazil","Colombia",1.3,2247,37,7.09395622256579,0,3.74238117966891,1.84033175923506,0,2,0,18.688915689658,15.8740480469388,8.70135918656528,2.44724542068455,18.4952041687038,12.7263135436373,8.08011727331756,8.79613902878351,1.02603996673427,1.8314554554271,-0.718552689067919,-0.517249290060115,2.25292015724082,1.67855724041094,4.23251874274535,4.18186809579045,1
"2248","Chile","Colombia",1.3,2248,38,4.83451435154341,0,2.36329211305489,3.08445652294572,0,2,0,17.146451869512,19.5241295469022,10.2878818318664,8.08268959876725,17.5105112118022,21.5668002809676,8.56046367393029,8.02400371119805,1.55069824894171,2.57460200665816,-0.710211438113868,0.029767757818824,1.52003708465331,1.94324931360756,4.38473120184586,4.37358773784853,0
"2249","Ecuador","Colombia",1.3,2249,39,5.13821214766158,0,-0.140864947826163,1.01277350779795,0,3,0,18.4987094632113,16.8795698332075,11.0931334121588,9.3675941571057,19.0157348382966,17.1126645730432,9.45125377243177,6.95904792387066,3.23068909353946,1.62045415267436,-0.309100773235001,-3.49212431063416,2.3882025834141,2.38281282295682,4.29727790368055,4.23009702223045,1
"2250","Paraguay","Colombia",1.3,2250,40,7.63645268033641,0,0.686399766897559,-0.796673870013176,0,2,0,18.5169851492325,14.4814643548605,7.61987063577665,6.88254894310221,19.5877319123907,16.2597748087194,9.78891537354585,8.02561876397387,1.80901875984897,2.46697587406087,-1.61039016400563,0.185155418394739,1.86632001202246,1.92366622851534,4.21689656469499,4.30210710046004,0
"2251","Peru","Colombia",1.3,2251,41,4.81517877113821,0,3.68650049496613,-1.10065989108756,0,1,1,17.8621296686123,16.3156271486061,11.0199213921138,9.37655807684281,17.621295329208,17.886498752032,10.2111795482157,8.33793533319406,2.23503866888109,2.22055119258943,-2.43773858043119,0.174913151604063,1.92939089446439,1.86211569868921,4.33398962324051,4.3114232254178,0
"2252","Uruguay","Colombia",1.3,2252,42,5.41733637758396,0,3.7414567394325,0.515913637470514,0,2,1,18.3384950369054,16.3072950341223,8.22929590279291,8.40602206743609,22.6007001462549,16.5235629950958,8.37334427799286,8.64426437891639,2.40445574233985,2.2405050008677,-1.82355012270249,-2.34384681678037,2.11922358060139,1.9870088995206,4.21832516303272,4.32482859573535,1
"2253","Venezuela","Colombia",1.3,2253,43,4.82347841802254,0,3.43871248052722,0.817681584878403,1,2,0,20.4170229394345,15.034963919986,11.710940238463,7.41790903601859,21.218098492478,14.4986790065628,7.88525433362575,7.33271790219944,2.14603700430835,2.16575733269791,-0.990472434686271,-1.40332937865108,2.31698294813375,2.38562237441674,4.28769608314858,4.16946421410197,1
"2254","USA","Colombia",1.3,2254,44,4.42994319642536,1,4.06687831208934,-2.46546322385252,0,1,1,20.1570689150084,14.5119482794908,6.61715103369551,8.76569117184301,22.4841094828856,14.4561587253637,9.43382659105835,7.78475505414608,1.65714512874776,1.07809863805653,-0.530292856914291,-1.63051988296586,1.69558998454459,1.87076687498622,4.17134922134172,4.40546739287907,0
"2255","Spain","Colombia",1.3,2255,45,3.41092485263993,1,1.21785827650372,-1.28204653759573,0,3,0,16.6153837266869,18.7690559464599,4.74732309725121,12.5414106535541,17.4057561723288,15.0005734356539,8.20302992161257,7.36381034487125,1.81144236261025,2.61637333308735,1.50879780175037,-0.31169270513812,1.6544659166496,1.74774671189176,4.16551377606192,4.23700935646956,1
"2256","Canada","Colombia",1.3,2256,46,8.11091741088995,0,-0.774635273020183,0.218915427006904,0,2,1,19.7794375289755,15.7887988765162,9.53280834601698,11.5438501174511,19.1445304067975,13.960198086433,9.55358348769425,8.76088055878162,2.25788660035387,1.70895419567377,-0.578783365161607,-2.68685887297727,1.91043685822663,2.19132570186587,4.26475514512353,4.30164754331829,1
